tender_id,feature,label,text,contribution,value,direction
T01054,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 17% of all its work from this one buyer. A typical vendor gets 10%.,0.05530468747019768,0.16666666666666666,up
T01054,days_to_payment,Paid unusually fast,Paid 15 days after invoice. The company normally takes 34.,0.01748622953891754,15.0,up
T01055,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.15 or more. That is a closed group, not a market.",0.17818500101566315,0.15,up
T01055,days_to_payment,Paid unusually fast,Paid 23 days after invoice. The company normally takes 34.,0.15963110327720642,23.0,up
T01056,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.06774836033582687,2.0,up
T01057,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.147799551486969,1.0,up
T01059,amount_z_in_category,Priced above its peers,The price sits 1.4 standard deviations above what this category normally costs.,0.9717692136764526,1.4154195544738268,up
T01059,amount_vs_cat_median,Expensive for what it is,It cost 5.2x the median price in its category.,0.12693172693252563,5.17845621627266,up
T01059,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.17 or more. That is a closed group, not a market.",0.005140881985425949,0.16666666666666666,up
T01061,days_to_payment,Paid unusually fast,Paid 12 days after invoice. The company normally takes 34.,0.2449076920747757,12.0,up
T01062,days_reg_to_first_award,"Registered, then paid, almost at once",Only 66 days between this vendor appearing in the master file and its first award.,0.24328476190567017,66.0,up
T01064,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.09275826066732407,1.0,up
T01064,vendor_n_buyers,Serves almost nobody else,This vendor works with just 9 buyers. Most work with 10.,0.026944417506456375,9.0,up
T01066,g_cobid_mean_affinity,These firms always bid together,The bidders here meet each other far more often than chance allows (affinity 0.26; honest rivals sit near 0.16).,1.2178088426589966,0.26158583767279425,up
T01067,g_jaccard_mean,"The same names, tender after tender",These firms turn up on the same tenders far more than rivals should (12% overlap against a normal 8%).,0.22620315849781036,0.12162162162162163,up
T01067,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.20684269070625305,2.0,up
T01067,amount_vs_cat_median,Expensive for what it is,It cost 2.0x the median price in its category.,0.1985984593629837,1.9839222335596425,up
T01067,g_cobid_mean_affinity,These firms always bid together,The bidders here meet each other far more often than chance allows (affinity 0.24; honest rivals sit near 0.16).,0.19432979822158813,0.24324324324324326,up
T01068,amount_vs_cat_median,Expensive for what it is,It cost 2.7x the median price in its category.,0.07951786369085312,2.6619983823931936,up
T01068,bid_cv,The bids were suspiciously alike,The spread across bids is unusually tight (0.08 against a normal 0.08). Independent firms pricing independently do not land this close together.,0.017193809151649475,0.08120216172916171,up
T01069,g_bidders_in_ring,Most of the bidders were in on it,67% of the companies that bid on this tender belong to the same suspected ring.,1.9001911878585815,0.6666666666666666,up
T01069,days_to_payment,Paid unusually fast,Paid 23 days after invoice. The company normally takes 34.,0.06856590509414673,23.0,up
T01069,g_cobid_mean_affinity,These firms always bid together,The bidders here meet each other far more often than chance allows (affinity 0.26; honest rivals sit near 0.16).,0.06434685736894608,0.2619047619047619,up
T01070,days_to_payment,Paid unusually fast,Paid 11 days after invoice. The company normally takes 34.,0.14666640758514404,11.0,up
T01071,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.03833077847957611,1.0,up
T01072,amount_over_limit,Sitting under the ceiling,"The award is 79% of the approver's limit — just under the ceiling, where a splitter would put it.",0.4436274468898773,0.7918681,up
T01072,amount_vs_cat_median,Expensive for what it is,It cost 3.3x the median price in its category.,0.04884105548262596,3.2593669930006604,up
T01073,amount_over_limit,Sitting under the ceiling,"The award is 84% of the approver's limit — just under the ceiling, where a splitter would put it.",0.14624463021755219,0.836426,up
T01073,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.12786328792572021,2.0,up
T01073,headroom_to_limit,Barely under the limit,It clears the approval limit by only 16%. A little more and a director would have had to sign.,0.06251693516969681,0.16357399999999994,up
T01073,bid_cv,The bids were suspiciously alike,The spread across bids is unusually tight (0.06 against a normal 0.08). Independent firms pricing independently do not land this close together.,0.01479388028383255,0.057898144324207,up
T01074,amount_z_in_category,Priced above its peers,The price sits 1.6 standard deviations above what this category normally costs.,0.5956674218177795,1.6422440163080436,up
T01074,days_to_payment,Paid unusually fast,Paid 21 days after invoice. The company normally takes 34.,0.270896315574646,21.0,up
T01074,days_reg_to_first_award,"Registered, then paid, almost at once",Only -136 days between this vendor appearing in the master file and its first award.,0.16028442978858948,-136.0,up
T01074,amount_vs_cat_median,Expensive for what it is,It cost 5.7x the median price in its category.,0.08087030053138733,5.7069113914598235,up
T01074,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.005050670355558395,1.0,up
T01077,amount_z_in_category,Priced above its peers,The price sits 1.2 standard deviations above what this category normally costs.,0.5222965478897095,1.2039230470548983,up
T01077,amount_vs_cat_median,Expensive for what it is,It cost 3.1x the median price in its category.,0.19072400033473969,3.0960238194297562,up
T01080,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.09754914045333862,1.0,up
T01081,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.06194541975855827,2.0,up
T01082,amount_over_limit,Sitting under the ceiling,"The award is 87% of the approver's limit — just under the ceiling, where a splitter would put it.",0.6437829732894897,0.8742145,up
T01082,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.08367624878883362,1.0,up
T01082,days_to_payment,Paid unusually fast,Paid 17 days after invoice. The company normally takes 34.,0.07947807013988495,17.0,up
T01082,headroom_to_limit,Barely under the limit,It clears the approval limit by only 13%. A little more and a director would have had to sign.,0.04206523671746254,0.12578550000000002,up
T01083,bid_cv,The bids were suspiciously alike,The spread across bids is unusually tight (0.07 against a normal 0.08). Independent firms pricing independently do not land this close together.,0.01479388028383255,0.0743287262026713,up
T01084,days_to_payment,Paid unusually fast,Paid 18 days after invoice. The company normally takes 34.,0.14712311327457428,18.0,up
T01084,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.1084338054060936,1.0,up
T01084,vendor_n_buyers,Serves almost nobody else,This vendor works with just 8 buyers. Most work with 10.,0.01723625510931015,8.0,up
T01085,days_to_payment,Paid unusually fast,Paid 13 days after invoice. The company normally takes 34.,0.13418780267238617,13.0,up
T01085,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 2 tenders. The usual buyer-vendor pair has done 1.,0.024091077968478203,2.0,up
T01087,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.15001045167446136,1.0,up
T01088,vendor_age_days,A brand-new supplier,This vendor was registered only 235 days before winning this. Legitimate suppliers build a track record first.,0.20960351824760437,235.0,up
T01088,days_to_payment,Paid unusually fast,Paid 14 days after invoice. The company normally takes 34.,0.18706628680229187,14.0,up
T01088,bid_cv,The bids were suspiciously alike,The spread across bids is unusually tight (0.07 against a normal 0.08). Independent firms pricing independently do not land this close together.,0.017193809151649475,0.06906087004193895,up
T01089,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.09424962848424911,1.0,up
T01091,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 22% of all its work from this one buyer. A typical vendor gets 10%.,0.07372952997684479,0.2222222222222222,up
T01091,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.054968368262052536,1.0,up
T01092,days_reg_to_first_award,"Registered, then paid, almost at once",Only -68 days between this vendor appearing in the master file and its first award.,0.42727208137512207,-68.0,up
T01093,amount_vs_cat_median,Expensive for what it is,It cost 2.8x the median price in its category.,0.07951786369085312,2.779943783159073,up
T01093,bid_cv,The bids were suspiciously alike,The spread across bids is unusually tight (0.07 against a normal 0.08). Independent firms pricing independently do not land this close together.,0.01479388028383255,0.06997223305072911,up
T01094,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.09638302028179169,2.0,up
T01095,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.09268955886363983,1.0,up
T01096,is_round,A suspiciously round number,"The amount is a round figure. Real invoices come from quantities times prices, and they come out messy. Invented ones come out round.",0.07007735222578049,1.0,up
T01096,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.03833077847957611,1.0,up
T01097,pair_n_tenders,This pair keeps trading,This buyer has awarded this vendor 3 tenders. The usual buyer-vendor pair has done 1.,1.1247395277023315,3.0,up
T01097,amount_vs_cat_median,Expensive for what it is,It cost 2.2x the median price in its category.,0.1221589595079422,2.229392435841295,up
T01098,buyer_exclusivity,Vendor depends on one buyer,This vendor takes 17% of all its work from this one buyer. A typical vendor gets 10%.,0.12231452763080597,0.16666666666666666,up
T01099,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.09275826066732407,1.0,up
T01099,vendor_n_buyers,Serves almost nobody else,This vendor works with just 7 buyers. Most work with 10.,0.01723625510931015,7.0,up
T01100,g_cobid_min_affinity,Every pair of bidders is tied to every other,"Not one loose pair — every bidder here co-bids with every other at 0.14 or more. That is a closed group, not a market.",0.16449101269245148,0.13793103448275862,up
T01100,n_bidders,Thin competition,Just 2 companies bid. The usual tender draws 3.,0.12732896208763123,2.0,up
T01102,amount_z_in_category,Priced above its peers,The price sits 1.1 standard deviations above what this category normally costs.,0.22852526605129242,1.106884199422768,up
T01102,n_bidders,Thin competition,Only 1 company bid. Nobody else was asked.,0.10019351541996002,1.0,up
T01102,g_identity_component_size,Part of a tangle of shared identities,"This vendor sits in a cluster of 2 entities all sharing bank accounts, addresses or phone numbers.",0.08228900283575058,2.0,up
T01102,days_to_payment,Paid unusually fast,Paid 14 days after invoice. The company normally takes 34.,0.08168993890285492,14.0,up
